"Shape" "TSR_Breadth" "Peak_Count" "Total_Count" "Tag_Ratio" "Midpoint" "Start" "End"
"AT1G77030" "3.14365013115585" "3" "29" "223" "0.130044843049327" "28951597" "28951597" "28951599"
"AT1G77060" "Completely_Peaked" "1" "11" "74" "0.148648648648649" "28953494" "28953494" "28953494"
"AT1G77080" "1.59238846531637" "40" "169" "586" "0.28839590443686" "28955656" "28955640" "28955679"
"AT1G77120" "3.56410256410256" "2" "32" "98" "0.326530612244898" "28975452" "28975451" "28975452"
"AT1G77122" "1.7298547044752" "3" "38" "104" "0.365384615384615" "28978608" "28978607" "28978609"
"AT1G77130" "2.05036628727238" "84" "339" "832" "0.407451923076923" "28981282" "28981233" "28981316"
"AT1G77140" "3.05016799354654" "3" "52" "814" "0.0638820638820639" "28987328" "28987326" "28987328"
"AT1G77180" "5.19475769801915" "53" "1283" "3646" "0.351892484914975" "29002120" "29002099" "29002151"
"AT1G77200" "1.22550342093336" "7" "69" "150" "0.46" "29005117" "29005114" "29005120"
"AT1G77220" "1.69880934827618" "22" "52" "377" "0.137931034482759" "29013378" "29013365" "29013386"
"AT1G77230" "1.64522628166146" "7" "15" "244" "0.0614754098360656" "29017574" "29017571" "29017577"
"AT1G77250" "2.31903656990441" "41" "134" "285" "0.470175438596491" "29023458" "29023436" "29023476"
"AT1G77260" "1.91045769910493" "84" "636" "1379" "0.461203770848441" "29026928" "29026881" "29026964"
"AT1G77280" "1.43902942352556" "59" "76" "315" "0.241269841269841" "29034563" "29034540" "29034598"
"AT1G77290" "1" "2" "28" "132" "0.212121212121212" "29038444" "29038443" "29038444"
"AT1G77300" "1.72283730816273" "3" "22" "530" "0.0415094339622641" "29040508" "29040507" "29040509"
"AT1G77310" "1.86525757120211" "25" "13" "122" "0.10655737704918" "29051531" "29051515" "29051539"
"AT1G77320" "Completely_Peaked" "1" "40" "172" "0.232558139534884" "29056498" "29056498" "29056498"
"AT1G77330" "11.3007038168688" "8" "1574" "4425" "0.355706214689266" "29064538" "29064535" "29064542"
"AT1G77350" "3.72383164137887" "109" "333" "650" "0.512307692307692" "29070283" "29070231" "29070339"
"AT1G77370" "3.33490647401741" "141" "924" "1950" "0.473846153846154" "29073876" "29073845" "29073985"
"AT1G77380" "3.86136335481449" "8" "20" "232" "0.0862068965517241" "29075428" "29075423" "29075430"
"AT1G77400" "9.65311730170902" "8" "53" "170" "0.311764705882353" "29085837" "29085831" "29085838"
"AT1G77410" "1.37358504517715" "731" "22" "59" "0.372881355932203" "29089916" "29089550" "29090280"
"AT1G77420" "4.78252728313967" "122" "242" "744" "0.325268817204301" "29093643" "29093620" "29093741"
"AT1G77440" "3.31003839332311" "98" "432" "939" "0.460063897763578" "29096285" "29096241" "29096338"
"AT1G77450" "3.01545962793866" "22" "449" "1215" "0.369547325102881" "29099959" "29099953" "29099974"
"AT1G77460" "1.49350194461894" "44" "29" "200" "0.145" "29103660" "29103643" "29103686"
"AT1G77470" "6.68912100391735" "81" "109" "356" "0.306179775280899" "29112251" "29112240" "29112320"
"AT1G77480" "6.23041634741211" "6" "409" "1017" "0.402163225172075" "29117015" "29117011" "29117016"
"AT1G77490" "2.23762217593334" "4" "60" "182" "0.32967032967033" "29117736" "29117734" "29117737"
"AT1G77500" "2.00407444625304" "4" "54" "634" "0.0851735015772871" "29121874" "29121872" "29121875"
"AT1G77510" "5.50017241152769" "381" "30" "1316" "0.0227963525835866" "29128064" "29128000" "29128380"
"AT1G77520" "3.23415901006356" "63" "124" "926" "0.133909287257019" "29130612" "29130576" "29130638"
"AT1G77530" "2.76433534294614" "97" "135" "1078" "0.125231910946197" "29136069" "29136024" "29136120"
"AT1G77540" "2.31216574511665" "61" "158" "212" "0.745283018867924" "29138193" "29138162" "29138222"
"AT1G77550" "2.0742310102405" "7" "32" "224" "0.142857142857143" "29143007" "29143004" "29143010"
"AT1G77580" "Completely_Peaked" "1" "14" "110" "0.127272727272727" "29144924" "29144924" "29144924"
"AT1G77590" "1.78414304191733" "945" "114" "574" "0.198606271777003" "29149082" "29148645" "29149589"
"AT1G77600" "2.0386266940272" "399" "34" "136" "0.25" "29160907" "29160652" "29161050"
"AT1G77610" "2.4497294792448" "71" "51" "844" "0.0604265402843602" "29166669" "29166645" "29166715"
"AT1G77620" "3.48849152964566" "5" "32" "142" "0.225352112676056" "29172888" "29172886" "29172890"
"AT1G77630" "27.0357143000833" "2" "29" "128" "0.2265625" "29173699" "29173698" "29173699"
"AT1G77640" "5.01000000610948" "6" "15" "95" "0.157894736842105" "29179195" "29179194" "29179199"
"AT1G77660" "4.84491313422502" "8" "34" "140" "0.242857142857143" "29187826" "29187821" "29187828"
"AT1G77670" "1.49913363179755" "37" "24" "234" "0.102564102564103" "29190003" "29189985" "29190021"
"AT1G77680" "8.34850341605827" "3" "84" "899" "0.0934371523915462" "29195970" "29195968" "29195970"
"AT1G77690" "8.74658372578902" "131" "843" "4254" "0.198166431593794" "29201886" "29201820" "29201950"
"AT1G77700" "2.61159169550173" "9" "16" "69" "0.231884057971014" "29205174" "29205172" "29205180"
"AT1G77710" "39.3871213228502" "27" "19381" "39319" "0.492916910399552" "29206720" "29206714" "29206740"
"AT1G77740" "2.89484089129384" "62" "66" "362" "0.18232044198895" "29220394" "29220373" "29220434"
"AT1G77750" "3.00559377584478" "12" "273" "724" "0.37707182320442" "29231519" "29231512" "29231523"
"AT1G77760" "1.60408915952646" "8" "353" "1264" "0.279272151898734" "29239446" "29239443" "29239450"
"AT1G77765" "2.0939393827861" "2" "41" "159" "0.257861635220126" "29245041" "29245040" "29245041"
"AT1G77770" "5.76750248737788" "75" "966" "2298" "0.420365535248042" "29248044" "29248010" "29248084"
"AT1G77800" "2.02281605730171" "10" "11" "599" "0.0183639398998331" "29259324" "29259321" "29259330"
"AT1G77810" "1.29742275115212" "39" "97" "466" "0.208154506437768" "29263039" "29263022" "29263060"
"AT1G77840" "3.65977914661012" "26" "105" "424" "0.247641509433962" "29269386" "29269371" "29269396"
"AT1G77850" "1.06349206349206" "4" "16" "170" "0.0941176470588235" "29272368" "29272366" "29272369"
"AT1G77855" "1.43290043290043" "2" "64" "262" "0.244274809160305" "29278223" "29278223" "29278224"
"AT1G77885" "2.31084793814269" "131" "2123" "4571" "0.464449792168016" "29290486" "29290390" "29290520"
"AT1G77890" "3.51904761523954" "4" "37" "266" "0.139097744360902" "29292184" "29292183" "29292186"
"AT1G77920" "1.49783958959334" "7" "30" "187" "0.160427807486631" "29298523" "29298520" "29298526"
"AT1G77930" "4.27318513640385" "3" "30" "174" "0.172413793103448" "29301005" "29301004" "29301006"
"AT1G77940" "11.5682069633639" "29" "2437" "5484" "0.444383661560904" "29305359" "29305338" "29305366"
"AT1G77990" "5.96987726685846" "19" "86" "264" "0.325757575757576" "29323240" "29323228" "29323246"
"AT1G78000" "3.87573064450181" "170" "2407" "7173" "0.335563920256517" "29329933" "29329821" "29329990"
"AT1G78010" "9.0999999910593" "7" "11" "96" "0.114583333333333" "29333539" "29333534" "29333540"
"AT1G78020" "1.54349317526799" "112" "628" "1016" "0.618110236220472" "29338729" "29338689" "29338800"
"AT1G78040" "10.188076922809" "103" "6555" "16118" "0.406688174711503" "29345939" "29345901" "29346003"
"AT1G78050" "2.05834710766906" "3" "101" "378" "0.267195767195767" "29349402" "29349401" "29349403"
"AT1G78060" "1.42432486049225" "60" "106" "685" "0.154744525547445" "29352820" "29352790" "29352849"
"AT1G78070" "3.40323031248401" "6" "59" "712" "0.0828651685393258" "29357369" "29357365" "29357370"
"AT1G78080" "26.0175576219098" "59" "14852" "31289" "0.474671609830931" "29364249" "29364211" "29364269"
"AT1G78090" "1.74705276352994" "3" "113" "402" "0.281094527363184" "29374059" "29374058" "29374060"
"AT1G78100" "1.77499739284723" "77" "34" "434" "0.0783410138248848" "29388527" "29388480" "29388556"
"AT1G78110" "4.63912065779747" "74" "144" "532" "0.270676691729323" "29391848" "29391830" "29391903"
"AT1G78120" "1.84205783326546" "66" "34" "434" "0.0783410138248848" "29395880" "29395834" "29395899"
"AT1G78130" "9.23396148831907" "42" "82" "297" "0.276094276094276" "29400047" "29400012" "29400053"
"AT1G78140" "1.59006799941776" "44" "61" "364" "0.167582417582418" "29403031" "29403012" "29403055"
"AT1G78150" "2.44900783059092" "103" "183" "1739" "0.105232892466935" "29405030" "29404983" "29405085"
"AT1G78180" "4.48546520423821" "8" "66" "235" "0.280851063829787" "29416913" "29416910" "29416917"
"AT1G78190" "8.49094550799496" "6" "61" "339" "0.179941002949853" "29419061" "29419061" "29419066"
"AT1G78200" "5.20721653783708" "6" "79" "287" "0.275261324041812" "29420316" "29420313" "29420318"
"AT1G78210" "1.55395596728979" "4" "50" "259" "0.193050193050193" "29424061" "29424060" "29424063"
"AT1G78230" "Completely_Peaked" "1" "24" "101" "0.237623762376238" "29430219" "29430219" "29430219"
"AT1G78240" "1.5611523780913" "38" "101" "873" "0.115693012600229" "29436569" "29436554" "29436591"
"AT1G78260" "2.45988343418569" "39" "38" "388" "0.0979381443298969" "29449128" "29449103" "29449141"
"AT1G78265" "7.04882834267157" "65" "369" "870" "0.424137931034483" "29450755" "29450730" "29450794"
"AT1G78270" "1.34027778067523" "2" "25" "160" "0.15625" "29452088" "29452087" "29452088"
"AT1G78280" "4.48114405678676" "79" "353" "1182" "0.298646362098139" "29452799" "29452758" "29452836"
"AT1G78290" "3.24463049739528" "115" "488" "1700" "0.287058823529412" "29459112" "29459043" "29459157"
"AT1G78300" "4.79791597775771" "112" "2177" "4502" "0.483562860950689" "29461755" "29461711" "29461822"
"AT1G78310" "4.24382890220651" "107" "332" "778" "0.426735218508997" "29465003" "29464930" "29465036"
"AT1G78320" "1.73516025803004" "73" "282" "434" "0.649769585253456" "29468360" "29468320" "29468392"
"AT1G78340" "4.11517629256724" "10" "385" "958" "0.40187891440501" "29473862" "29473860" "29473869"
"AT1G78370" "3.88095236924433" "3" "17" "69" "0.246376811594203" "29485284" "29485282" "29485284"
"AT1G78380" "1.31705815309298" "200" "16644" "21351" "0.779541941829422" "29487838" "29487717" "29487916"
"AT1G78390" "2.02163428879053" "5" "70" "182" "0.384615384615385" "29492806" "29492804" "29492808"
"AT1G78410" "Completely_Peaked" "1" "15" "52" "0.288461538461538" "29502638" "29502638" "29502638"
"AT1G78420" "4.30291826889033" "33" "29" "439" "0.0660592255125285" "29506852" "29506832" "29506864"
"AT1G78430" "1.24466213962604" "9" "20" "80" "0.25" "29509004" "29509001" "29509009"
"AT1G78440" "1.29644217841213" "5" "31" "87" "0.35632183908046" "29513049" "29513046" "29513050"
"AT1G78480" "1.48027613412229" "6" "19" "58" "0.327586206896552" "29526259" "29526257" "29526262"
"AT1G78510" "2.95265817856476" "55" "44" "284" "0.154929577464789" "29537320" "29537300" "29537354"
"AT1G78520" "3.2190176089218" "17" "44" "102" "0.431372549019608" "29538676" "29538669" "29538685"
"AT1G78530" "1" "127" "26" "80" "0.325" "29539437" "29539374" "29539500"
"AT1G78540" "2.33101629125165" "6" "29" "90" "0.322222222222222" "29544748" "29544744" "29544749"
"AT1G78550" "1.68764231117598" "24" "19" "158" "0.120253164556962" "29545257" "29545250" "29545273"
"AT1G78560" "1.41867060857062" "27" "79" "295" "0.267796610169492" "29548789" "29548774" "29548800"
"AT1G78570" "14.734395728709" "40" "530" "2502" "0.211830535571543" "29549652" "29549650" "29549689"
"AT1G78580" "2.63333334202568" "3" "26" "495" "0.0525252525252525" "29553276" "29553276" "29553278"
"AT1G78590" "1.81801865487993" "35" "107" "225" "0.475555555555556" "29564268" "29564250" "29564284"
"AT1G78600" "2.23651735211558" "129" "406" "1686" "0.240806642941874" "29567215" "29567170" "29567298"
"AT1G78610" "2.23894736990706" "5" "137" "626" "0.218849840255591" "29571942" "29571940" "29571944"
"AT1G78620" "4.92070468170584" "26" "148" "664" "0.22289156626506" "29575530" "29575510" "29575535"
"AT1G78630" "3.65110538076728" "63" "338" "775" "0.436129032258065" "29575961" "29575931" "29575993"
"AT1G78650" "2.61445820632183" "56" "54" "183" "0.295081967213115" "29582910" "29582891" "29582946"
"AT1G78660" "3.68911125895441" "231" "2100" "4195" "0.500595947556615" "29585879" "29585810" "29586040"
"AT1G78670" "4.8102303145147" "41" "869" "2536" "0.342665615141956" "29591022" "29591010" "29591050"
"AT1G78680" "14.8513304362341" "67" "515" "1362" "0.378120411160059" "29593868" "29593860" "29593926"
"AT1G78690" "1.84033613445378" "4" "48" "176" "0.272727272727273" "29596627" "29596626" "29596629"
"AT1G78700" "2.79863131975351" "86" "472" "712" "0.662921348314607" "29599362" "29599313" "29599398"
"AT1G78730" "2.69822485515705" "4" "24" "130" "0.184615384615385" "29609099" "29609097" "29609100"
"AT1G78770" "Completely_Peaked" "1" "9" "233" "0.0386266094420601" "29617307" "29617307" "29617307"
"AT1G78780" "4.90791355183684" "5" "106" "370" "0.286486486486487" "29622446" "29622443" "29622447"
"AT1G78790" "1.93232501853946" "96" "276" "447" "0.61744966442953" "29625036" "29624996" "29625091"
"AT1G78800" "1.48442580993563" "23" "22" "708" "0.0310734463276836" "29626526" "29626518" "29626540"
"AT1G78810" "3.54337768063129" "57" "90" "258" "0.348837209302326" "29630550" "29630530" "29630586"
"AT1G78815" "1.56643853216165" "6" "15" "57" "0.263157894736842" "29632554" "29632552" "29632557"
"AT1G78830" "2.03757398773786" "185" "1733" "4447" "0.389700921969867" "29638249" "29638170" "29638354"
"AT1G78850" "17.9750450472485" "110" "11028" "26149" "0.421736968908945" "29643426" "29643331" "29643440"
"AT1G78860" "2.87396694214876" "6" "13" "92" "0.141304347826087" "29647534" "29647530" "29647535"
"AT1G78870" "2.06328791408469" "153" "1033" "2562" "0.4032006245121" "29650512" "29650452" "29650604"
"AT1G78882" "2.54950301039262" "70" "22" "618" "0.0355987055016181" "29654527" "29654509" "29654578"
"AT1G78890" "1.85109632677855" "118" "349" "622" "0.561093247588424" "29656623" "29656580" "29656697"
"AT1G78895" "3.26815673134602" "23" "11" "112" "0.0982142857142857" "29658377" "29658371" "29658393"
"AT1G78900" "8.85510650527206" "9" "1632" "12089" "0.134998759202581" "29660192" "29660190" "29660198"
"AT1G78910" "1.1420454566621" "2" "27" "143" "0.188811188811189" "29665250" "29665249" "29665250"
"AT1G78915" "1.11962459286047" "6" "17" "122" "0.139344262295082" "29671194" "29671192" "29671197"
"AT1G78920" "1.43796908601477" "77" "208" "1374" "0.151382823871907" "29671566" "29671530" "29671606"
"AT1G78950" "18.8370902411012" "8" "47" "126" "0.373015873015873" "29688694" "29688692" "29688699"
"AT1G78960" "1.76190476095866" "7" "20" "190" "0.105263157894737" "29697318" "29697316" "29697322"
"AT1G78990" "2.54109397682991" "14" "103" "294" "0.350340136054422" "29715015" "29715008" "29715021"
"AT1G79000" "2.31177475535454" "79" "233" "1632" "0.142769607843137" "29724591" "29724560" "29724638"
"AT1G79010" "3.84618732404452" "53" "1247" "3323" "0.375263316280469" "29726987" "29726960" "29727012"
"AT1G79020" "3.27263501121284" "5" "64" "250" "0.256" "29727321" "29727319" "29727323"
"AT1G79030" "3.05058167296942" "32" "267" "1152" "0.231770833333333" "29734323" "29734300" "29734331"
"AT1G79040" "28.1848968102135" "105" "2145" "4716" "0.454834605597964" "29736041" "29736020" "29736124"
"AT1G79050" "3.69347698783824" "52" "346" "918" "0.376906318082789" "29740039" "29740016" "29740067"
"AT1G79060" "1.00102688568743" "69" "34" "94" "0.361702127659574" "29742546" "29742512" "29742580"
"AT1G79070" "3.05125026172418" "42" "202" "382" "0.528795811518325" "29745814" "29745796" "29745837"
"AT1G79075" "3.83443112056945" "10" "420" "1436" "0.292479108635098" "29746004" "29746000" "29746009"
"AT1G79090" "1.87935205551995" "31" "48" "836" "0.0574162679425837" "29752952" "29752942" "29752972"
"AT1G79110" "4.57882213096119" "3" "14" "135" "0.103703703703704" "29759341" "29759340" "29759342"
"AT1G79150" "Completely_Peaked" "1" "26" "188" "0.138297872340426" "29777961" "29777961" "29777961"
"AT1G79160" "1.87224960101837" "48" "112" "636" "0.176100628930818" "29780712" "29780690" "29780737"
"AT1G79170" "2.06194806976964" "5" "50" "118" "0.423728813559322" "29780675" "29780673" "29780677"
"AT1G79180" "1.28090091898851" "15" "35" "136" "0.257352941176471" "29786547" "29786538" "29786552"
"AT1G79190" "1.15544243059477" "224" "24" "316" "0.0759493670886076" "29792232" "29792130" "29792353"
"AT1G79200" "2.22565205930751" "30" "18" "217" "0.0829493087557604" "29794401" "29794393" "29794422"
"AT1G79210" "2.54241204505504" "95" "1471" "3080" "0.477597402597403" "29798752" "29798690" "29798784"
"AT1G79220" "Completely_Peaked" "1" "11" "68" "0.161764705882353" "29798924" "29798924" "29798924"
"AT1G79230" "2.39428431349707" "156" "476" "3132" "0.151979565772669" "29801364" "29801300" "29801455"
"AT1G79260" "2.20350246072522" "53" "140" "252" "0.555555555555556" "29813265" "29813244" "29813296"
"AT1G79270" "2.47290164405245" "94" "165" "1739" "0.0948821161587119" "29817465" "29817433" "29817526"
"AT1G79280" "3.46000212461606" "8" "84" "558" "0.150537634408602" "29832726" "29832721" "29832728"
"AT1G79310" "1.45203857568974" "22" "36" "620" "0.0580645161290323" "29834147" "29834140" "29834161"
"AT1G79320" "3.19715275645805" "39" "14" "178" "0.0786516853932584" "29836706" "29836681" "29836719"
"AT1G79330" "1.29789746449832" "36" "23" "154" "0.149350649350649" "29838699" "29838680" "29838715"
"AT1G79340" "3.09205756557754" "73" "1441" "4174" "0.345232390991854" "29842786" "29842770" "29842842"
"AT1G79350" "1.2371286700545" "27" "48" "622" "0.0771704180064309" "29853008" "29852993" "29853019"
"AT1G79380" "1.6564480319238" "74" "1080" "2928" "0.368852459016393" "29860717" "29860682" "29860755"
"AT1G79390" "2.34485694119053" "26" "165" "460" "0.358695652173913" "29864290" "29864283" "29864308"
"AT1G79410" "1.86209326385664" "96" "196" "980" "0.2" "29869424" "29869392" "29869487"
"AT1G79430" "2.25" "3" "18" "250" "0.072" "29878069" "29878068" "29878070"
"AT1G79440" "2.62251329015374" "92" "618" "1712" "0.360981308411215" "29887336" "29887280" "29887371"
"AT1G79450" "1.76557955801209" "62" "96" "637" "0.150706436420722" "29887728" "29887704" "29887765"
"AT1G79460" "1.25606060591385" "5" "53" "326" "0.162576687116564" "29890598" "29890596" "29890600"
"AT1G79470" "6.14285714285714" "3" "16" "288" "0.0555555555555556" "29895934" "29895932" "29895934"
